cbsa,cbsa_name,county_name,fips
27980,"Kahului-Wailuku-Lahaina, HI",Kalawao,15005
27980,"Kahului-Wailuku-Lahaina, HI",Maui,15009
28020,"Kalamazoo-Portage, MI",Kalamazoo,26077
28020,"Kalamazoo-Portage, MI",Van Buren,26159
28100,"Kankakee, IL",Kankakee,17091
28140,"Kansas City, MO-KS",Johnson,20091
28140,"Kansas City, MO-KS",Leavenworth,20103
28140,"Kansas City, MO-KS",Linn,20107
28140,"Kansas City, MO-KS",Miami,20121
28140,"Kansas City, MO-KS",Wyandotte,20209
28140,"Kansas City, MO-KS",Bates,29013
28140,"Kansas City, MO-KS",Caldwell,29025
28140,"Kansas City, MO-KS",Cass,29037
28140,"Kansas City, MO-KS",Clay,29047
28140,"Kansas City, MO-KS",Clinton,29049
28140,"Kansas City, MO-KS",Jackson,29095
28140,"Kansas City, MO-KS",Lafayette,29107
28140,"Kansas City, MO-KS",Platte,29165
28140,"Kansas City, MO-KS",Ray,29177
28420,"Kennewick-Richland, WA",Benton,53005
28420,"Kennewick-Richland, WA",Franklin,53021
28660,"Killeen-Temple, TX",Bell,48027
28660,"Killeen-Temple, TX",Coryell,48099
28660,"Killeen-Temple, TX",Lampasas,48281
28700,"Kingsport-Bristol-Bristol, TN-VA",Hawkins,47073
28700,"Kingsport-Bristol-Bristol, TN-VA",Sullivan,47163
28700,"Kingsport-Bristol-Bristol, TN-VA",Scott,51169
28700,"Kingsport-Bristol-Bristol, TN-VA",Washington,51191
28700,"Kingsport-Bristol-Bristol, TN-VA",Bristol,51520
28740,"Kingston, NY",Ulster,36111
28940,"Knoxville, TN",Anderson,47001
28940,"Knoxville, TN",Blount,47009
28940,"Knoxville, TN",Campbell,47013
28940,"Knoxville, TN",Grainger,47057
28940,"Knoxville, TN",Knox,47093
28940,"Knoxville, TN",Loudon,47105
28940,"Knoxville, TN",Morgan,47129
28940,"Knoxville, TN",Roane,47145
28940,"Knoxville, TN",Union,47173
29020,"Kokomo, IN",Howard,18067
29100,"La Crosse-Onalaska, WI-MN",Houston,27055
29100,"La Crosse-Onalaska, WI-MN",La Crosse,55063
29180,"Lafayette, LA",Acadia,22001
29180,"Lafayette, LA",Iberia,22045
29180,"Lafayette, LA",Lafayette,22055
29180,"Lafayette, LA",St. Martin,22099
29180,"Lafayette, LA",Vermilion,22113
29200,"Lafayette-West Lafayette, IN",Benton,18007
29200,"Lafayette-West Lafayette, IN",Carroll,18015
29200,"Lafayette-West Lafayette, IN",Tippecanoe,18157
29340,"Lake Charles, LA",Calcasieu,22019
29340,"Lake Charles, LA",Cameron,22023
29420,"Lake Havasu City-Kingman, AZ",Mohave,04015
29460,"Lakeland-Winter Haven, FL",Polk,12105
29540,"Lancaster, PA",Lancaster,42071
29620,"Lansing-East Lansing, MI",Clinton,26037
29620,"Lansing-East Lansing, MI",Eaton,26045
29620,"Lansing-East Lansing, MI",Ingham,26065
29700,"Laredo, TX",Webb,48479
29740,"Las Cruces, NM",Doña Ana,35013
29820,"Las Vegas-Henderson-Paradise, NV",Clark,32003
29940,"Lawrence, KS",Douglas,20045
30020,"Lawton, OK",Comanche,40031
30020,"Lawton, OK",Cotton,40033
30140,"Lebanon, PA",Lebanon,42075
30300,"Lewiston, ID-WA",Nez Perce,16069
30300,"Lewiston, ID-WA",Asotin,53003
30340,"Lewiston-Auburn, ME",Androscoggin,23001
30460,"Lexington-Fayette, KY",Bourbon,21017
30460,"Lexington-Fayette, KY",Clark,21049
30460,"Lexington-Fayette, KY",Fayette,21067
30460,"Lexington-Fayette, KY",Jessamine,21113
30460,"Lexington-Fayette, KY",Scott,21209
30460,"Lexington-Fayette, KY",Woodford,21239
30620,"Lima, OH",Allen,39003
30700,"Lincoln, NE",Lancaster,31109
30700,"Lincoln, NE",Seward,31159
30780,"Little Rock-North Little Rock-Conway, AR",Faulkner,05045
30780,"Little Rock-North Little Rock-Conway, AR",Grant,05053
30780,"Little Rock-North Little Rock-Conway, AR",Lonoke,05085
30780,"Little Rock-North Little Rock-Conway, AR",Perry,05105
30780,"Little Rock-North Little Rock-Conway, AR",Pulaski,05119
30780,"Little Rock-North Little Rock-Conway, AR",Saline,05125
30860,"Logan, UT-ID",Franklin,16041
30860,"Logan, UT-ID",Cache,49005
30980,"Longview, TX",Gregg,48183
30980,"Longview, TX",Rusk,48401
30980,"Longview, TX",Upshur,48459
31020,"Longview, WA",Cowlitz,53015
31080,"Los Angeles-Long Beach-Anaheim, CA",Orange,06059
31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,06037
31140,"Louisville/Jefferson County, KY-IN",Clark,18019
31140,"Louisville/Jefferson County, KY-IN",Floyd,18043
31140,"Louisville/Jefferson County, KY-IN",Harrison,18061
31140,"Louisville/Jefferson County, KY-IN",Scott,18143
31140,"Louisville/Jefferson County, KY-IN",Washington,18175
31140,"Louisville/Jefferson County, KY-IN",Bullitt,21029
31140,"Louisville/Jefferson County, KY-IN",Henry,21103
31140,"Louisville/Jefferson County, KY-IN",Jefferson,21111
31140,"Louisville/Jefferson County, KY-IN",Oldham,21185
31140,"Louisville/Jefferson County, KY-IN",Shelby,21211
31140,"Louisville/Jefferson County, KY-IN",Spencer,21215
31140,"Louisville/Jefferson County, KY-IN",Trimble,21223
31180,"Lubbock, TX",Crosby,48107
31180,"Lubbock, TX",Lubbock,48303
31180,"Lubbock, TX",Lynn,48305
31340,"Lynchburg, VA",Amherst,51009
31340,"Lynchburg, VA",Appomattox,51011
31340,"Lynchburg, VA",Bedford,51019
31340,"Lynchburg, VA",Campbell,51031
31340,"Lynchburg, VA",Lynchburg,51680
31420,"Macon-Bibb County, GA",Bibb,13021
31420,"Macon-Bibb County, GA",Crawford,13079
31420,"Macon-Bibb County, GA",Jones,13169
31420,"Macon-Bibb County, GA",Monroe,13207
31420,"Macon-Bibb County, GA",Twiggs,13289
31460,"Madera, CA",Madera,06039
31540,"Madison, WI",Columbia,55021
31540,"Madison, WI",Dane,55025
31540,"Madison, WI",Green,55045
31540,"Madison, WI",Iowa,55049
31700,"Manchester-Nashua, NH",Hillsborough,33011
31740,"Manhattan, KS",Pottawatomie,20149
31740,"Manhattan, KS",Riley,20161
31860,"Mankato-North Mankato, MN",Blue Earth,27013
31860,"Mankato-North Mankato, MN",Nicollet,27103
31900,"Mansfield, OH",Richland,39139
32580,"McAllen-Edinburg-Mission, TX",Hidalgo,48215
32780,"Medford, OR",Jackson,41029
32820,"Memphis, TN-MS-AR",Crittenden,05035
32820,"Memphis, TN-MS-AR",Benton,28009
32820,"Memphis, TN-MS-AR",DeSoto,28033
32820,"Memphis, TN-MS-AR",Marshall,28093
32820,"Memphis, TN-MS-AR",Tate,28137
32820,"Memphis, TN-MS-AR",Tunica,28143
32820,"Memphis, TN-MS-AR",Fayette,47047
32820,"Memphis, TN-MS-AR",Shelby,47157
32820,"Memphis, TN-MS-AR",Tipton,47167
32900,"Merced, CA",Merced,06047
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Broward,12011
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Miami-Dade,12086
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",Palm Beach,12099
33140,"Michigan City-La Porte, IN",LaPorte,18091
33220,"Midland, MI",Midland,26111
33260,"Midland, TX",Martin,48317
33260,"Midland, TX",Midland,48329
33340,"Milwaukee-Waukesha-West Allis, WI",Milwaukee,55079
33340,"Milwaukee-Waukesha-West Allis, WI",Ozaukee,55089
33340,"Milwaukee-Waukesha-West Allis, WI",Washington,55131
33340,"Milwaukee-Waukesha-West Allis, WI",Waukesha,55133
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka,27003
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver,27019
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Chisago,27025
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota,27037
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin,27053
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Isanti,27059
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Le Sueur,27079
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Mille Lacs,27095
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey,27123
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott,27139
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne,27141
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Sibley,27143
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington,27163
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright,27171
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Pierce,55093
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",St. Croix,55109
33540,"Missoula, MT",Missoula,30063
33660,"Mobile, AL",Mobile,01097
33700,"Modesto, CA",Stanislaus,06099
33740,"Monroe, LA",Ouachita,22073
33740,"Monroe, LA",Union,22111
33780,"Monroe, MI",Monroe,26115
33860,"Montgomery, AL",Autauga,01001
33860,"Montgomery, AL",Elmore,01051
33860,"Montgomery, AL",Lowndes,01085
33860,"Montgomery, AL",Montgomery,01101
34060,"Morgantown, WV",Monongalia,54061
34060,"Morgantown, WV",Preston,54077
34100,"Morristown, TN",Hamblen,47063
34100,"Morristown, TN",Jefferson,47089
34580,"Mount Vernon-Anacortes, WA",Skagit,53057
34620,"Muncie, IN",Delaware,18035
34740,"Muskegon, MI",Muskegon,26121
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick,37019
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry,45051
34900,"Napa, CA",Napa,06055
34940,"Naples-Immokalee-Marco Island, FL",Collier,12021
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cannon,47015
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham,47021
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson,47037
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dickson,47043
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Hickman,47081
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Macon,47111
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury,47119
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson,47147
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford,47149
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Smith,47159
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner,47165
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Trousdale,47169
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson,47187
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson,47189
35100,"New Bern, NC",Craven,37049
35100,"New Bern, NC",Jones,37103
35100,"New Bern, NC",Pamlico,37137
35300,"New Haven-Milford, CT",New Haven,09009
35380,"New Orleans-Metairie, LA",Jefferson,22051
35380,"New Orleans-Metairie, LA",Orleans,22071
35380,"New Orleans-Metairie, LA",Plaquemines,22075
35380,"New Orleans-Metairie, LA",St. Bernard,22087
35380,"New Orleans-Metairie, LA",St. Charles,22089
35380,"New Orleans-Metairie, LA",St. James,22093
35380,"New Orleans-Metairie, LA",St. John the Baptist,22095
35380,"New Orleans-Metairie, LA",St. Tammany,22103
35620,"New York-Newark-Jersey City, NY-NJ-PA",Dutchess,36027
35620,"New York-Newark-Jersey City, NY-NJ-PA",Putnam,36079
35620,"New York-Newark-Jersey City, NY-NJ-PA",Nassau,36059
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk,36103
35620,"New York-Newark-Jersey City, NY-NJ-PA",Essex,34013
35620,"New York-Newark-Jersey City, NY-NJ-PA",Hunterdon,34019
35620,"New York-Newark-Jersey City, NY-NJ-PA",Morris,34027
35620,"New York-Newark-Jersey City, NY-NJ-PA",Somerset,34035
35620,"New York-Newark-Jersey City, NY-NJ-PA",Sussex,34037
35620,"New York-Newark-Jersey City, NY-NJ-PA",Union,34039
35620,"New York-Newark-Jersey City, NY-NJ-PA",Pike,42103
35620,"New York-Newark-Jersey City, NY-NJ-PA",Bergen,34003
35620,"New York-Newark-Jersey City, NY-NJ-PA",Hudson,34017
35620,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex,34023
35620,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth,34025
35620,"New York-Newark-Jersey City, NY-NJ-PA",Ocean,34029
35620,"New York-Newark-Jersey City, NY-NJ-PA",Passaic,34031
35620,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,36005
35620,"New York-Newark-Jersey City, NY-NJ-PA",Kings,36047
35620,"New York-Newark-Jersey City, NY-NJ-PA",New York,36061
35620,"New York-Newark-Jersey City, NY-NJ-PA",Orange,36071
35620,"New York-Newark-Jersey City, NY-NJ-PA",Queens,36081
35620,"New York-Newark-Jersey City, NY-NJ-PA",Richmond,36085
35620,"New York-Newark-Jersey City, NY-NJ-PA",Rockland,36087
35620,"New York-Newark-Jersey City, NY-NJ-PA",Westchester,36119
35660,"Niles-Benton Harbor, MI",Berrien,26021
35840,"North Port-Sarasota-Bradenton, FL",Manatee,12081
35840,"North Port-Sarasota-Bradenton, FL",Sarasota,12115
35980,"Norwich-New London, CT",New London,09011
36100,"Ocala, FL",Marion,12083
36140,"Ocean City, NJ",Cape May,34009
36220,"Odessa, TX",Ector,48135
36260,"Ogden-Clearfield, UT",Box Elder,49003
36260,"Ogden-Clearfield, UT",Davis,49011
36260,"Ogden-Clearfield, UT",Morgan,49029
36260,"Ogden-Clearfield, UT",Weber,49057
36420,"Oklahoma City, OK",Canadian,40017
36420,"Oklahoma City, OK",Cleveland,40027
36420,"Oklahoma City, OK",Grady,40051
36420,"Oklahoma City, OK",Lincoln,40081
36420,"Oklahoma City, OK",Logan,40083
36420,"Oklahoma City, OK",McClain,40087
36420,"Oklahoma City, OK",Oklahoma,40109
36500,"Olympia-Tumwater, WA",Thurston,53067
36540,"Omaha-Council Bluffs, NE-IA",Harrison,19085
36540,"Omaha-Council Bluffs, NE-IA",Mills,19129
36540,"Omaha-Council Bluffs, NE-IA",Pottawattamie,19155
36540,"Omaha-Council Bluffs, NE-IA",Cass,31025
36540,"Omaha-Council Bluffs, NE-IA",Douglas,31055
36540,"Omaha-Council Bluffs, NE-IA",Sarpy,31153
36540,"Omaha-Council Bluffs, NE-IA",Saunders,31155
36540,"Omaha-Council Bluffs, NE-IA",Washington,31177
36740,"Orlando-Kissimmee-Sanford, FL",Lake,12069
36740,"Orlando-Kissimmee-Sanford, FL",Orange,12095
36740,"Orlando-Kissimmee-Sanford, FL",Osceola,12097
36740,"Orlando-Kissimmee-Sanford, FL",Seminole,12117
36780,"Oshkosh-Neenah, WI",Winnebago,55139
36980,"Owensboro, KY",Daviess,21059
36980,"Owensboro, KY",Hancock,21091
36980,"Owensboro, KY",McLean,21149
37100,"Oxnard-Thousand Oaks-Ventura, CA",Ventura,06111
37340,"Palm Bay-Melbourne-Titusville, FL",Brevard,12009
37460,"Panama City, FL",Bay,12005
37460,"Panama City, FL",Gulf,12045
37620,"Parkersburg-Vienna, WV",Wirt,54105
37620,"Parkersburg-Vienna, WV",Wood,54107
37860,"Pensacola-Ferry Pass-Brent, FL",Escambia,12033
37860,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa,12113
37900,"Peoria, IL",Marshall,17123
37900,"Peoria, IL",Peoria,17143
37900,"Peoria, IL",Stark,17175
37900,"Peoria, IL",Tazewell,17179
37900,"Peoria, IL",Woodford,17203
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington,34005
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden,34007
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester,34015
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks,42017
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester,42029
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery,42091
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware,42045
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,42101
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle,10003
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil,24015
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Salem,34033
38060,"Phoenix-Mesa-Scottsdale, AZ",Maricopa,04013
38060,"Phoenix-Mesa-Scottsdale, AZ",Pinal,04021
38220,"Pine Bluff, AR",Cleveland,05025
38220,"Pine Bluff, AR",Jefferson,05069
38220,"Pine Bluff, AR",Lincoln,05079
38300,"Pittsburgh, PA",Allegheny,42003
38300,"Pittsburgh, PA",Armstrong,42005
38300,"Pittsburgh, PA",Beaver,42007
38300,"Pittsburgh, PA",Butler,42019
38300,"Pittsburgh, PA",Fayette,42051
38300,"Pittsburgh, PA",Washington,42125
38300,"Pittsburgh, PA",Westmoreland,42129
38340,"Pittsfield, MA",Berkshire,25003
38540,"Pocatello, ID",Bannock,16005
38860,"Portland-South Portland, ME",Cumberland,23005
38860,"Portland-South Portland, ME",Sagadahoc,23023
38860,"Portland-South Portland, ME",York,23031
38900,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas,41005
38900,"Portland-Vancouver-Hillsboro, OR-WA",Columbia,41009
38900,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah,41051
38900,"Portland-Vancouver-Hillsboro, OR-WA",Washington,41067
38900,"Portland-Vancouver-Hillsboro, OR-WA",Yamhill,41071
38900,"Portland-Vancouver-Hillsboro, OR-WA",Clark,53011
38900,"Portland-Vancouver-Hillsboro, OR-WA",Skamania,53059
38940,"Port St. Lucie, FL",Martin,12085
38940,"Port St. Lucie, FL",St. Lucie,12111
39140,"Prescott, AZ",Yavapai,04025
39300,"Providence-Warwick, RI-MA",Bristol,25005
39300,"Providence-Warwick, RI-MA",Bristol,44001
39300,"Providence-Warwick, RI-MA",Kent,44003
39300,"Providence-Warwick, RI-MA",Newport,44005
39300,"Providence-Warwick, RI-MA",Providence,44007
39300,"Providence-Warwick, RI-MA",Washington,44009
39340,"Provo-Orem, UT",Juab,49023
39340,"Provo-Orem, UT",Utah,49049
39380,"Pueblo, CO",Pueblo,08101
39460,"Punta Gorda, FL",Charlotte,12015
39540,"Racine, WI",Racine,55101
39580,"Raleigh, NC",Franklin,37069
39580,"Raleigh, NC",Johnston,37101
39580,"Raleigh, NC",Wake,37183
39660,"Rapid City, SD",Custer,46033
39660,"Rapid City, SD",Meade,46093
39660,"Rapid City, SD",Pennington,46103
39740,"Reading, PA",Berks,42011
39820,"Redding, CA",Shasta,06089
39900,"Reno, NV",Storey,32029
39900,"Reno, NV",Washoe,32031
40060,"Richmond, VA",Amelia,51007
40060,"Richmond, VA",Caroline,51033
40060,"Richmond, VA",Charles City,51036
40060,"Richmond, VA",Chesterfield,51041
40060,"Richmond, VA",Dinwiddie,51053
40060,"Richmond, VA",Goochland,51075
40060,"Richmond, VA",Hanover,51085
40060,"Richmond, VA",Henrico,51087
40060,"Richmond, VA",King William,51101
40060,"Richmond, VA",New Kent,51127
40060,"Richmond, VA",Powhatan,51145
40060,"Richmond, VA",Prince George,51149
40060,"Richmond, VA",Sussex,51183
40060,"Richmond, VA",Colonial Heights,51570
40060,"Richmond, VA",Hopewell,51670
40060,"Richmond, VA",Petersburg,51730
40060,"Richmond, VA",Richmond,51760
40140,"Riverside-San Bernardino-Ontario, CA",Riverside,06065
40140,"Riverside-San Bernardino-Ontario, CA",San Bernardino,06071
40220,"Roanoke, VA",Botetourt,51023
40220,"Roanoke, VA",Craig,51045
40220,"Roanoke, VA",Franklin,51067
40220,"Roanoke, VA",Roanoke,51161
40220,"Roanoke, VA",Roanoke,51770
40220,"Roanoke, VA",Salem,51775
40340,"Rochester, MN",Dodge,27039
40340,"Rochester, MN",Fillmore,27045
40340,"Rochester, MN",Olmsted,27109
40340,"Rochester, MN",Wabasha,27157
40380,"Rochester, NY",Livingston,36051
40380,"Rochester, NY",Monroe,36055
40380,"Rochester, NY",Ontario,36069
40380,"Rochester, NY",Orleans,36073
40380,"Rochester, NY",Wayne,36117
40380,"Rochester, NY",Yates,36123
40420,"Rockford, IL",Boone,17007
40420,"Rockford, IL",Winnebago,17201
40580,"Rocky Mount, NC",Edgecombe,37065
40580,"Rocky Mount, NC",Nash,37127
40660,"Rome, GA",Floyd,13115
40900,"Sacramento--Roseville--Arden-Arcade, CA",El Dorado,06017
40900,"Sacramento--Roseville--Arden-Arcade, CA",Placer,06061
40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento,06067
40900,"Sacramento--Roseville--Arden-Arcade, CA",Yolo,06113
40980,"Saginaw, MI",Saginaw,26145
41060,"St. Cloud, MN",Benton,27009
41060,"St. Cloud, MN",Stearns,27145
41100,"St. George, UT",Washington,49053
41140,"St. Joseph, MO-KS",Doniphan,20043
41140,"St. Joseph, MO-KS",Andrew,29003
41140,"St. Joseph, MO-KS",Buchanan,29021
41140,"St. Joseph, MO-KS",DeKalb,29063
41180,"St. Louis, MO-IL",Bond,17005
41180,"St. Louis, MO-IL",Calhoun,17013
41180,"St. Louis, MO-IL",Clinton,17027
41180,"St. Louis, MO-IL",Jersey,17083
41180,"St. Louis, MO-IL",Macoupin,17117
41180,"St. Louis, MO-IL",Madison,17119
41180,"St. Louis, MO-IL",Monroe,17133
41180,"St. Louis, MO-IL",St. Clair,17163
41180,"St. Louis, MO-IL",Franklin,29071
41180,"St. Louis, MO-IL",Jefferson,29099
41180,"St. Louis, MO-IL",Lincoln,29113
41180,"St. Louis, MO-IL",St. Charles,29183
41180,"St. Louis, MO-IL",St. Louis,29189
41180,"St. Louis, MO-IL",Warren,29219
41180,"St. Louis, MO-IL",St. Louis,29510
41420,"Salem, OR",Marion,41047
41420,"Salem, OR",Polk,41053
41500,"Salinas, CA",Monterey,06053
41540,"Salisbury, MD-DE",Sussex,10005
41540,"Salisbury, MD-DE",Somerset,24039
41540,"Salisbury, MD-DE",Wicomico,24045
41540,"Salisbury, MD-DE",Worcester,24047
41620,"Salt Lake City, UT",Salt Lake,49035
41620,"Salt Lake City, UT",Tooele,49045
41660,"San Angelo, TX",Irion,48235
41660,"San Angelo, TX",Tom Green,48451
41700,"San Antonio-New Braunfels, TX",Atascosa,48013
41700,"San Antonio-New Braunfels, TX",Bandera,48019
41700,"San Antonio-New Braunfels, TX",Bexar,48029
41700,"San Antonio-New Braunfels, TX",Comal,48091
41700,"San Antonio-New Braunfels, TX",Guadalupe,48187
41700,"San Antonio-New Braunfels, TX",Kendall,48259
41700,"San Antonio-New Braunfels, TX",Medina,48325
41700,"San Antonio-New Braunfels, TX",Wilson,48493
41740,"San Diego-Carlsbad, CA",San Diego,06073
41860,"San Francisco-Oakland-Hayward, CA",Alameda,06001
41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,06013
41860,"San Francisco-Oakland-Hayward, CA",San Francisco,06075
41860,"San Francisco-Oakland-Hayward, CA",San Mateo,06081
41860,"San Francisco-Oakland-Hayward, CA",Marin,06041
41940,"San Jose-Sunnyvale-Santa Clara, CA",San Benito,06069
41940,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara,06085
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",San Luis Obispo,06079
42100,"Santa Cruz-Watsonville, CA",Santa Cruz,06087
42140,"Santa Fe, NM",Santa Fe,35049
42200,"Santa Maria-Santa Barbara, CA",Santa Barbara,06083
42220,"Santa Rosa, CA",Sonoma,06097
42340,"Savannah, GA",Bryan,13029
42340,"Savannah, GA",Chatham,13051
42340,"Savannah, GA",Effingham,13103
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Lackawanna,42069
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Luzerne,42079
42540,"Scranton--Wilkes-Barre--Hazleton, PA",Wyoming,42131
42660,"Seattle-Tacoma-Bellevue, WA",King,53033
42660,"Seattle-Tacoma-Bellevue, WA",Snohomish,53061
42660,"Seattle-Tacoma-Bellevue, WA",Pierce,53053
42680,"Sebastian-Vero Beach, FL",Indian River,12061
42700,"Sebring, FL",Highlands,12055
43100,"Sheboygan, WI",Sheboygan,55117
43300,"Sherman-Denison, TX",Grayson,48181
43340,"Shreveport-Bossier City, LA",Bossier,22015
43340,"Shreveport-Bossier City, LA",Caddo,22017
43340,"Shreveport-Bossier City, LA",De Soto,22031
43340,"Shreveport-Bossier City, LA",Webster,22119
43420,"Sierra Vista-Douglas, AZ",Cochise,04003
43580,"Sioux City, IA-NE-SD",Plymouth,19149
43580,"Sioux City, IA-NE-SD",Woodbury,19193
43580,"Sioux City, IA-NE-SD",Dakota,31043
43580,"Sioux City, IA-NE-SD",Dixon,31051
43580,"Sioux City, IA-NE-SD",Union,46127
43620,"Sioux Falls, SD",Lincoln,46083
43620,"Sioux Falls, SD",McCook,46087
43620,"Sioux Falls, SD",Minnehaha,46099
43620,"Sioux Falls, SD",Turner,46125
43780,"South Bend-Mishawaka, IN-MI",St. Joseph,18141
43780,"South Bend-Mishawaka, IN-MI",Cass,26027
43900,"Spartanburg, SC",Spartanburg,45083
43900,"Spartanburg, SC",Union,45087
44060,"Spokane-Spokane Valley, WA",Pend Oreille,53051
44060,"Spokane-Spokane Valley, WA",Spokane,53063
44060,"Spokane-Spokane Valley, WA",Stevens,53065
44100,"Springfield, IL",Menard,17129
44100,"Springfield, IL",Sangamon,17167
44140,"Springfield, MA",Hampden,25013
44140,"Springfield, MA",Hampshire,25015
44180,"Springfield, MO",Christian,29043
44180,"Springfield, MO",Dallas,29059
44180,"Springfield, MO",Greene,29077
44180,"Springfield, MO",Polk,29167
44180,"Springfield, MO",Webster,29225
44220,"Springfield, OH",Clark,39023
44300,"State College, PA",Centre,42027
44420,"Staunton-Waynesboro, VA",Augusta,51015
44420,"Staunton-Waynesboro, VA",Staunton,51790
44420,"Staunton-Waynesboro, VA",Waynesboro,51820
44700,"Stockton-Lodi, CA",San Joaquin,06077
44940,"Sumter, SC",Sumter,45085
45060,"Syracuse, NY",Madison,36053
45060,"Syracuse, NY",Onondaga,36067
45060,"Syracuse, NY",Oswego,36075
45220,"Tallahassee, FL",Gadsden,12039
45220,"Tallahassee, FL",Jefferson,12065
45220,"Tallahassee, FL",Leon,12073
45220,"Tallahassee, FL",Wakulla,12129
45300,"Tampa-St. Petersburg-Clearwater, FL",Hernando,12053
45300,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough,12057
45300,"Tampa-St. Petersburg-Clearwater, FL",Pasco,12101
45300,"Tampa-St. Petersburg-Clearwater, FL",Pinellas,12103
45460,"Terre Haute, IN",Clay,18021
45460,"Terre Haute, IN",Sullivan,18153
45460,"Terre Haute, IN",Vermillion,18165
45460,"Terre Haute, IN",Vigo,18167
45500,"Texarkana, TX-AR",Little River,05081
45500,"Texarkana, TX-AR",Miller,05091
45500,"Texarkana, TX-AR",Bowie,48037
45540,"The Villages, FL",Sumter,12119
45780,"Toledo, OH",Fulton,39051
45780,"Toledo, OH",Lucas,39095
45780,"Toledo, OH",Wood,39173
45820,"Topeka, KS",Jackson,20085
45820,"Topeka, KS",Jefferson,20087
45820,"Topeka, KS",Osage,20139
45820,"Topeka, KS",Shawnee,20177
45820,"Topeka, KS",Wabaunsee,20197
45940,"Trenton, NJ",Mercer,34021
46060,"Tucson, AZ",Pima,04019
46140,"Tulsa, OK",Creek,40037
46140,"Tulsa, OK",Okmulgee,40111
46140,"Tulsa, OK",Osage,40113
46140,"Tulsa, OK",Pawnee,40117
